2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:20:26,2,Brent,134.6,134.6,0,0,0,T. Brady 21.2,3,JMT,127.9,133.1,0,1,39,K. Stills 22.6
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:20:26,12,Paul,140.5,140.5,0,0,0,J. Conner 29.2,5,Tim,81.5,92.6,0,1,39,A. Vinatieri 13
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:20:26,7,Kyle,136.6,142.5,0,1,39,I. Crowell 22.2,10,Goss,75.8,80.2,0,1,39,T. Taylor 23.5
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:20:26,1,Scott,133,133,0,0,0,J. Mixon 20.9,9,Schwartz,99,104.5,0,1,39,A. Kamara 34.1
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:20:26,8,Thomas,154.3,154.3,0,0,0,D. Brees 31.4,4,JJ,130.3,130.3,0,0,0,A. Rodgers 24.9
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:34:06,6,Jeremy,164.8,175.6,0,3,96,T. Hill 44.8,11,Tony,153.1,153.1,0,0,0,P. Rivers 28.8
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:34:06,2,Brent,134.6,134.6,0,0,0,T. Brady 21.2,3,JMT,127.9,132.2,0,1,32,K. Stills 22.6
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:34:06,12,Paul,140.5,140.5,0,0,0,J. Conner 29.2,5,Tim,83,92.1,0,1,32,A. Vinatieri 13
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:34:06,7,Kyle,136.6,141.4,0,1,32,I. Crowell 22.2,10,Goss,77.5,81.1,0,1,32,T. Taylor 23.5
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:34:06,1,Scott,133,133,0,0,0,J. Mixon 20.9,9,Schwartz,99,103.5,0,1,32,A. Kamara 34.1
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:34:06,8,Thomas,154.3,154.3,0,0,0,D. Brees 31.4,4,JJ,130.3,130.3,0,0,0,A. Rodgers 24.9
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:40:41,6,Jeremy,164.8,175.2,0,3,93,T. Hill 44.8,11,Tony,153.1,153.1,0,0,0,P. Rivers 28.8
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:40:41,2,Brent,134.6,134.6,0,0,0,T. Brady 21.2,3,JMT,128.8,132.9,0,1,31,K. Stills 22.6
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:40:41,12,Paul,140.5,140.5,0,0,0,J. Conner 29.2,5,Tim,83,91.8,0,1,31,A. Vinatieri 13
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:40:41,7,Kyle,139.6,144.3,0,1,31,I. Crowell 22.2,10,Goss,77.5,81,0,1,31,T. Taylor 23.5
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:40:41,1,Scott,133,133,0,0,0,J. Mixon 20.9,9,Schwartz,99,103.3,0,1,31,A. Kamara 34.1
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:40:41,8,Thomas,154.3,154.3,0,0,0,D. Brees 31.4,4,JJ,130.3,130.3,0,0,0,A. Rodgers 24.9
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:46:14,6,Jeremy,164.8,174.9,0,3,90,T. Hill 44.8,11,Tony,153.1,153.1,0,0,0,P. Rivers 28.8
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:46:14,2,Brent,134.6,134.6,0,0,0,T. Brady 21.2,3,JMT,128.8,132.8,0,1,30,K. Stills 22.6
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:46:14,12,Paul,140.5,140.5,0,0,0,J. Conner 29.2,5,Tim,83,91.5,0,1,30,A. Vinatieri 13
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:46:14,7,Kyle,139.6,144.1,0,1,30,I. Crowell 22.2,10,Goss,77.5,80.9,0,1,30,T. Taylor 23.5
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:46:14,1,Scott,133,133,0,0,0,J. Mixon 20.9,9,Schwartz,99,103.2,0,1,30,A. Kamara 34.1
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:46:14,8,Thomas,154.3,154.3,0,0,0,D. Brees 31.4,4,JJ,130.3,130.3,0,0,0,A. Rodgers 24.9
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:52:03,6,Jeremy,164.8,174.9,0,3,90,T. Hill 44.8,11,Tony,153.1,153.1,0,0,0,P. Rivers 28.8
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:52:03,2,Brent,134.6,134.6,0,0,0,T. Brady 21.2,3,JMT,128.8,132.8,0,1,30,K. Stills 22.6
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:52:03,12,Paul,140.5,140.5,0,0,0,J. Conner 29.2,5,Tim,83,91.5,0,1,30,A. Vinatieri 13
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:52:03,7,Kyle,139.6,144.1,0,1,30,I. Crowell 22.2,10,Goss,77.5,80.9,0,1,30,T. Taylor 23.5
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:52:03,1,Scott,133,133,0,0,0,J. Mixon 20.9,9,Schwartz,99,103.2,0,1,30,A. Kamara 34.1
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:52:03,8,Thomas,154.3,154.3,0,0,0,D. Brees 31.4,4,JJ,130.3,130.3,0,0,0,A. Rodgers 24.9
2018,1,1,2018-09-11,Tue,GameTime,2018-09-11 00:49:25,6,Jeremy,171.8,176.2,0,3,39,T. Hill 44.8,11,Tony,153.1,153.1,0,0,0,P. Rivers 28.8
2018,1,1,2018-09-11,Tue,GameTime,2018-09-11 00:49:25,2,Brent,134.6,134.6,0,0,0,T. Brady 21.2,3,JMT,128.8,130.5,0,1,13,K. Stills 22.6
2018,1,1,2018-09-11,Tue,GameTime,2018-09-11 00:49:25,12,Paul,140.5,140.5,0,0,0,J. Conner 29.2,5,Tim,87.6,91.3,0,1,13,T. Gurley II 14.4
2018,1,1,2018-09-11,Tue,GameTime,2018-09-11 00:49:26,7,Kyle,143.6,145.6,0,1,13,I. Crowell 22.2,10,Goss,77.5,79,0,1,13,T. Taylor 23.5
2018,1,1,2018-09-11,Tue,GameTime,2018-09-11 00:49:26,1,Scott,133,133,0,0,0,J. Mixon 20.9,9,Schwartz,101,102.8,0,1,13,A. Kamara 34.1
2018,1,1,2018-09-11,Tue,GameTime,2018-09-11 00:49:26,8,Thomas,154.3,154.3,0,0,0,D. Brees 31.4,4,JJ,130.3,130.3,0,0,0,A. Rodgers 24.9
2018,1,1,2018-09-11,Tue,GameTime,2018-09-11 01:02:51,6,Jeremy,173.1,175.8,0,3,24,T. Hill 44.8,11,Tony,153.1,153.1,0,0,0,P. Rivers 28.8
2018,1,1,2018-09-11,Tue,GameTime,2018-09-11 01:02:51,2,Brent,134.6,134.6,0,0,0,T. Brady 21.2,3,JMT,128.8,129.9,0,1,8,K. Stills 22.6
2018,1,1,2018-09-11,Tue,GameTime,2018-09-11 01:02:51,12,Paul,140.5,140.5,0,0,0,J. Conner 29.2,5,Tim,89.8,92.1,0,1,8,T. Gurley II 16.6
2018,1,1,2018-09-11,Tue,GameTime,2018-09-11 01:02:51,7,Kyle,148.6,149.8,0,1,8,I. Crowell 22.2,10,Goss,77.5,78.4,0,1,8,T. Taylor 23.5
2018,1,1,2018-09-11,Tue,GameTime,2018-09-11 01:02:51,1,Scott,133,133,0,0,0,J. Mixon 20.9,9,Schwartz,101,102.1,0,1,8,A. Kamara 34.1
2018,1,1,2018-09-11,Tue,GameTime,2018-09-11 01:02:51,8,Thomas,154.3,154.3,0,0,0,D. Brees 31.4,4,JJ,130.3,130.3,0,0,0,A. Rodgers 24.9
2018,1,1,2018-09-11,Tue,GameTime,2018-09-11 01:07:48,6,Jeremy,175.1,177.5,0,3,21,T. Hill 44.8,11,Tony,153.1,153.1,0,0,0,P. Rivers 28.8
2018,1,1,2018-09-11,Tue,GameTime,2018-09-11 01:07:48,2,Brent,134.6,134.6,0,0,0,T. Brady 21.2,3,JMT,128.8,129.7,0,1,7,K. Stills 22.6
2018,1,1,2018-09-11,Tue,GameTime,2018-09-11 01:07:48,12,Paul,140.5,140.5,0,0,0,J. Conner 29.2,5,Tim,90.1,92.1,0,1,7,T. Gurley II 16.9
2018,1,1,2018-09-11,Tue,GameTime,2018-09-11 01:07:48,7,Kyle,148.6,149.7,0,1,7,I. Crowell 22.2,10,Goss,78.5,79.3,0,1,7,T. Taylor 23.5
2018,1,1,2018-09-11,Tue,GameTime,2018-09-11 01:07:48,1,Scott,133,133,0,0,0,J. Mixon 20.9,9,Schwartz,101,102,0,1,7,A. Kamara 34.1
2018,1,1,2018-09-11,Tue,GameTime,2018-09-11 01:07:48,8,Thomas,154.3,154.3,0,0,0,D. Brees 31.4,4,JJ,130.3,130.3,0,0,0,A. Rodgers 24.9
